scenario,policy,scenario_seed,requests,delivered,on_time,rejected,travel_ticks,total_delay,reward,unfinished,on_time_rate,completion_rate,mean_delay,travel_per_delivery
standard,batching,100172,14,13,13,1,39,0,108.35000000000002,0,0.9285714285714286,0.9285714285714286,0.0,3.0
standard,batching,100173,15,13,11,1,42,4,96.50000000000009,1,0.7333333333333333,0.8666666666666667,0.3076923076923077,3.230769230769231
standard,batching,100174,14,14,11,0,42,6,121.10000000000008,0,0.7857142857142857,1.0,0.42857142857142855,3.0
standard,batching,100175,12,12,12,0,28,0,110.20000000000005,0,1.0,1.0,0.0,2.3333333333333335
standard,batching,100176,15,14,12,0,44,6,109.60000000000005,1,0.8,0.9333333333333333,0.42857142857142855,3.142857142857143
standard,batching,100177,17,15,12,2,40,10,113.00000000000003,0,0.7058823529411765,0.8823529411764706,0.6666666666666666,2.6666666666666665
standard,batching,100178,12,12,11,0,30,1,108.80000000000007,0,0.9166666666666666,1.0,0.08333333333333333,2.5
standard,batching,100179,14,14,8,0,41,20,111.65000000000005,0,0.5714285714285714,1.0,1.4285714285714286,2.9285714285714284
standard,batching,100180,11,10,8,0,33,2,76.95000000000002,1,0.7272727272727273,0.9090909090909091,0.2,3.3
standard,batching,100181,16,15,15,1,36,0,129.40000000000003,0,0.9375,0.9375,0.0,2.4
standard,batching,100182,17,16,14,1,42,3,135.20000000000013,0,0.8235294117647058,0.9411764705882353,0.1875,2.625
standard,batching,100183,18,12,10,6,32,4,57.99999999999997,0,0.5555555555555556,0.6666666666666666,0.3333333333333333,2.6666666666666665
standard,batching,100184,11,10,4,0,40,27,58.40000000000005,1,0.36363636363636365,0.9090909090909091,2.7,4.0
standard,batching,100185,14,14,12,0,43,7,120.05000000000007,0,0.8571428571428571,1.0,0.5,3.0714285714285716
standard,batching,100186,13,12,7,1,37,16,87.85000000000002,0,0.5384615384615384,0.9230769230769231,1.3333333333333333,3.0833333333333335
standard,batching,100187,8,8,8,0,27,0,70.54999999999998,0,1.0,1.0,0.0,3.375
standard,batching,100188,10,10,10,0,28,0,90.19999999999999,0,1.0,1.0,0.0,2.8
standard,batching,100189,12,11,10,1,41,1,86.95000000000002,0,0.8333333333333334,0.9166666666666666,0.09090909090909091,3.727272727272727
standard,batching,100190,18,13,7,5,43,16,63.74999999999999,0,0.3888888888888889,0.7222222222222222,1.2307692307692308,3.3076923076923075
standard,batching,100191,16,14,11,2,43,5,105.45000000000007,0,0.6875,0.875,0.35714285714285715,3.0714285714285716
standard,batching,100192,13,12,11,1,38,1,98.00000000000006,0,0.8461538461538461,0.9230769230769231,0.08333333333333333,3.1666666666666665
standard,batching,100193,10,10,10,0,37,0,87.05000000000004,0,1.0,1.0,0.0,3.7
standard,batching,100194,15,13,6,2,46,15,87.40000000000006,0,0.4,0.8666666666666667,1.1538461538461537,3.5384615384615383
standard,batching,100195,15,15,15,0,42,0,135.30000000000013,0,1.0,1.0,0.0,2.8
standard,batching,100196,12,12,8,0,42,11,97.60000000000002,0,0.6666666666666666,1.0,0.9166666666666666,3.5
standard,batching,100197,15,13,13,2,36,0,101.40000000000006,0,0.8666666666666667,0.8666666666666667,0.0,2.769230769230769
standard,batching,100198,16,15,13,1,44,4,123.8000000000001,0,0.8125,0.9375,0.26666666666666666,2.933333333333333
standard,batching,100199,12,12,11,0,40,1,105.30000000000004,0,0.9166666666666666,1.0,0.08333333333333333,3.3333333333333335
standard,batching,100200,14,13,10,0,45,5,101.3500000000001,1,0.7142857142857143,0.9285714285714286,0.38461538461538464,3.4615384615384617
standard,batching,100201,19,15,10,4,45,19,88.95000000000002,0,0.5263157894736842,0.7894736842105263,1.2666666666666666,3.0
standard,batching,100202,16,13,10,2,43,4,87.45000000000002,1,0.625,0.8125,0.3076923076923077,3.3076923076923075
standard,batching,100203,16,15,10,0,45,18,113.65000000000009,1,0.625,0.9375,1.2,3.0
standard,batching,100204,16,12,7,4,38,22,59.29999999999999,0,0.4375,0.75,1.8333333333333333,3.1666666666666665
standard,batching,100205,14,14,11,0,42,6,121.10000000000008,0,0.7857142857142857,1.0,0.42857142857142855,3.0
standard,batching,100206,17,12,6,5,42,20,51.30000000000002,0,0.35294117647058826,0.7058823529411765,1.6666666666666667,3.5
standard,batching,100207,14,12,9,2,32,8,87.2,0,0.6428571428571429,0.8571428571428571,0.6666666666666666,2.6666666666666665
standard,batching,100208,16,14,11,2,40,8,104.40000000000003,0,0.6875,0.875,0.5714285714285714,2.857142857142857
standard,batching,100209,22,17,15,5,44,5,111.10000000000005,0,0.6818181818181818,0.7727272727272727,0.29411764705882354,2.588235294117647
standard,batching,100210,17,12,8,4,42,15,54.79999999999998,1,0.47058823529411764,0.7058823529411765,1.25,3.5
standard,batching,100211,12,12,11,0,34,1,107.40000000000003,0,0.9166666666666666,1.0,0.08333333333333333,2.8333333333333335
standard,batching,100212,15,14,13,1,33,1,119.75000000000003,0,0.8666666666666667,0.9333333333333333,0.07142857142857142,2.357142857142857
standard,batching,100213,12,12,12,0,30,0,109.50000000000006,0,1.0,1.0,0.0,2.5
standard,batching,100214,16,14,13,2,45,1,107.55000000000004,0,0.8125,0.875,0.07142857142857142,3.2142857142857144
standard,batching,100215,15,15,15,0,42,0,135.3000000000001,0,1.0,1.0,0.0,2.8
standard,batching,100216,12,12,12,0,33,0,108.45000000000005,0,1.0,1.0,0.0,2.75
standard,batching,100217,14,13,10,0,44,8,101.00000000000004,1,0.7142857142857143,0.9285714285714286,0.6153846153846154,3.3846153846153846
standard,batching,100218,15,12,5,3,42,40,53.29999999999998,0,0.3333333333333333,0.8,3.3333333333333335,3.5
standard,batching,100219,9,9,9,0,26,0,80.9,0,1.0,1.0,0.0,2.888888888888889
standard,batching,100220,10,10,9,0,30,2,88.10000000000002,0,0.9,1.0,0.2,3.0
standard,batching,100221,17,12,8,5,36,10,60.39999999999999,0,0.47058823529411764,0.7058823529411765,0.8333333333333334,3.0
standard,batching,100222,13,13,12,0,38,2,115.3000000000001,0,0.9230769230769231,1.0,0.15384615384615385,2.923076923076923
standard,batching,100223,13,13,12,0,39,1,115.6500000000001,0,0.9230769230769231,1.0,0.07692307692307693,3.0
standard,batching,100224,18,14,10,2,45,9,85.95000000000006,2,0.5555555555555556,0.7777777777777778,0.6428571428571429,3.2142857142857144
standard,batching,100225,19,16,11,3,46,19,106.60000000000005,0,0.5789473684210527,0.8421052631578947,1.1875,2.875
standard,batching,100226,12,12,10,0,39,2,104.95000000000009,0,0.8333333333333334,1.0,0.16666666666666666,3.25
standard,batching,100227,13,13,12,0,35,1,117.05000000000004,0,0.9230769230769231,1.0,0.07692307692307693,2.6923076923076925
standard,batching,100228,11,11,11,0,36,0,97.40000000000003,0,1.0,1.0,0.0,3.272727272727273
standard,batching,100229,17,15,8,2,46,20,103.90000000000006,0,0.47058823529411764,0.8823529411764706,1.3333333333333333,3.066666666666667
standard,batching,100230,16,14,11,2,43,9,102.65,0,0.6875,0.875,0.6428571428571429,3.0714285714285716
standard,batching,100231,17,11,6,6,35,21,35.050000000000004,0,0.35294117647058826,0.6470588235294118,1.9090909090909092,3.1818181818181817
standard,batching,100232,10,10,9,0,37,4,84.25000000000004,0,0.9,1.0,0.4,3.7
standard,batching,100233,12,12,8,0,39,11,98.65000000000003,0,0.6666666666666666,1.0,0.9166666666666666,3.25
standard,batching,100234,19,16,16,3,36,0,123.4,0,0.8421052631578947,0.8421052631578947,0.0,2.25
standard,batching,100235,17,16,16,1,37,0,139.0500000000001,0,0.9411764705882353,0.9411764705882353,0.0,2.3125
standard,batching,100236,12,12,12,0,33,0,108.45000000000002,0,1.0,1.0,0.0,2.75
standard,batching,100237,10,10,9,0,31,1,88.44999999999999,0,0.9,1.0,0.1,3.1
standard,batching,100238,12,12,11,0,36,1,106.70000000000006,0,0.9166666666666666,1.0,0.08333333333333333,3.0
standard,batching,100239,14,13,13,1,38,0,108.70000000000002,0,0.9285714285714286,0.9285714285714286,0.0,2.923076923076923
standard,batching,100240,11,11,11,0,30,0,99.5,0,1.0,1.0,0.0,2.727272727272727
standard,batching,100241,14,14,13,0,33,1,127.75000000000006,0,0.9285714285714286,1.0,0.07142857142857142,2.357142857142857
standard,batching,100242,19,14,11,4,45,8,78.65000000000003,1,0.5789473684210527,0.7368421052631579,0.5714285714285714,3.2142857142857144
standard,batching,100243,12,12,10,0,39,4,103.55000000000004,0,0.8333333333333334,1.0,0.3333333333333333,3.25
standard,batching,100244,15,15,13,0,40,4,133.2000000000001,0,0.8666666666666667,1.0,0.26666666666666666,2.6666666666666665
standard,batching,100245,17,14,9,3,42,31,79.60000000000001,0,0.5294117647058824,0.8235294117647058,2.2142857142857144,3.0
standard,batching,100246,13,13,5,0,43,23,98.85000000000004,0,0.38461538461538464,1.0,1.7692307692307692,3.3076923076923075
standard,batching,100247,8,8,8,0,16,0,74.4,0,1.0,1.0,0.0,2.0
standard,batching,100248,15,12,6,3,42,24,64.50000000000001,0,0.4,0.8,2.0,3.5
standard,batching,100249,12,12,9,0,34,7,103.20000000000006,0,0.75,1.0,0.5833333333333334,2.8333333333333335
standard,batching,100250,15,13,10,2,33,3,100.35,0,0.6666666666666666,0.8666666666666667,0.23076923076923078,2.5384615384615383
standard,batching,100251,11,10,10,0,28,0,80.80000000000007,1,0.9090909090909091,0.9090909090909091,0.0,2.8
standard,batching,100252,16,12,5,3,43,22,57.55,1,0.3125,0.75,1.8333333333333333,3.5833333333333335
standard,batching,100253,12,12,12,0,31,0,109.15000000000003,0,1.0,1.0,0.0,2.5833333333333335
standard,batching,100254,13,13,11,0,42,2,113.90000000000009,0,0.8461538461538461,1.0,0.15384615384615385,3.230769230769231
standard,batching,100255,16,15,12,1,42,6,123.10000000000007,0,0.75,0.9375,0.4,2.8
standard,batching,100256,17,14,12,3,42,5,97.80000000000004,0,0.7058823529411765,0.8235294117647058,0.35714285714285715,3.0
standard,batching,100257,16,13,8,3,40,26,73.80000000000005,0,0.5,0.8125,2.0,3.076923076923077
standard,batching,100258,13,12,10,0,41,13,87.85000000000005,1,0.7692307692307693,0.9230769230769231,1.0833333333333333,3.4166666666666665
standard,batching,100259,16,14,10,2,40,8,104.40000000000005,0,0.625,0.875,0.5714285714285714,2.857142857142857
standard,batching,100260,16,16,15,0,44,2,143.20000000000013,0,0.9375,1.0,0.125,2.75
standard,batching,100261,18,15,12,3,38,10,105.70000000000002,0,0.6666666666666666,0.8333333333333334,0.6666666666666666,2.533333333333333
standard,batching,100262,16,13,12,1,46,3,79.40000000000005,2,0.75,0.8125,0.23076923076923078,3.5384615384615383
standard,batching,100263,15,14,11,1,42,6,113.10000000000008,0,0.7333333333333333,0.9333333333333333,0.42857142857142855,3.0
standard,batching,100264,18,18,18,0,37,0,167.05000000000013,0,1.0,1.0,0.0,2.0555555555555554
standard,batching,100265,15,14,9,1,43,24,100.15000000000005,0,0.6,0.9333333333333333,1.7142857142857142,3.0714285714285716
standard,batching,100266,8,8,6,0,32,2,67.39999999999999,0,0.75,1.0,0.25,4.0
standard,batching,100267,16,14,10,2,41,10,102.65000000000003,0,0.625,0.875,0.7142857142857143,2.9285714285714284
standard,batching,100268,15,13,8,1,42,12,90.20000000000007,1,0.5333333333333333,0.8666666666666667,0.9230769230769231,3.230769230769231
standard,batching,100269,14,14,10,0,39,4,123.55000000000007,0,0.7142857142857143,1.0,0.2857142857142857,2.7857142857142856
standard,batching,100270,13,13,13,0,37,0,117.05000000000007,0,1.0,1.0,0.0,2.8461538461538463
standard,batching,100271,18,17,16,1,46,1,145.20000000000013,0,0.8888888888888888,0.9444444444444444,0.058823529411764705,2.7058823529411766
standard,batching,100272,18,11,7,6,40,13,26.7,1,0.3888888888888889,0.6111111111111112,1.1818181818181819,3.6363636363636362
standard,batching,100273,17,15,9,2,45,16,107.05000000000003,0,0.5294117647058824,0.8823529411764706,1.0666666666666667,3.0
standard,batching,100274,17,14,10,3,34,8,98.50000000000003,0,0.5882352941176471,0.8235294117647058,0.5714285714285714,2.4285714285714284
standard,batching,100275,13,11,9,2,39,2,78.95000000000003,0,0.6923076923076923,0.8461538461538461,0.18181818181818182,3.5454545454545454
standard,batching,100276,20,17,17,3,37,0,133.05000000000007,0,0.85,0.85,0.0,2.176470588235294
standard,batching,100277,15,13,9,1,42,13,89.50000000000006,1,0.6,0.8666666666666667,1.0,3.230769230769231
standard,batching,100278,9,9,8,0,29,2,78.45,0,0.8888888888888888,1.0,0.2222222222222222,3.2222222222222223
standard,batching,100279,15,15,15,0,43,0,134.9500000000001,0,1.0,1.0,0.0,2.8666666666666667
standard,batching,100280,15,15,12,0,43,11,127.25000000000007,0,0.8,1.0,0.7333333333333333,2.8666666666666667
standard,batching,100281,16,15,10,1,43,24,110.15000000000003,0,0.625,0.9375,1.6,2.8666666666666667
standard,batching,100282,18,17,16,0,43,2,145.55000000000013,1,0.8888888888888888,0.9444444444444444,0.11764705882352941,2.5294117647058822
standard,batching,100283,15,13,8,2,44,16,87.4,0,0.5333333333333333,0.8666666666666667,1.2307692307692308,3.3846153846153846
standard,batching,100284,15,15,14,0,41,1,134.95000000000007,0,0.9333333333333333,1.0,0.06666666666666667,2.7333333333333334
standard,batching,100285,17,15,12,1,46,8,110.90000000000006,1,0.7058823529411765,0.8823529411764706,0.5333333333333333,3.066666666666667
standard,batching,100286,12,12,12,0,35,0,107.75000000000006,0,1.0,1.0,0.0,2.9166666666666665
standard,batching,100287,13,13,13,0,28,0,120.20000000000005,0,1.0,1.0,0.0,2.1538461538461537
standard,batching,100288,17,15,10,2,44,11,110.90000000000005,0,0.5882352941176471,0.8823529411764706,0.7333333333333333,2.933333333333333
standard,batching,100289,12,12,11,0,38,3,104.60000000000004,0,0.9166666666666666,1.0,0.25,3.1666666666666665
standard,batching,100290,13,13,13,0,34,0,118.10000000000005,0,1.0,1.0,0.0,2.6153846153846154
standard,batching,100291,15,10,6,3,41,9,39.34999999999998,2,0.4,0.6666666666666666,0.9,4.1
standard,batching,100292,13,13,13,0,36,0,117.40000000000003,0,1.0,1.0,0.0,2.769230769230769
standard,batching,100293,19,18,17,1,39,2,156.9500000000001,0,0.8947368421052632,0.9473684210526315,0.1111111111111111,2.1666666666666665
standard,batching,100294,18,15,15,2,45,0,110.25000000000006,1,0.8333333333333334,0.8333333333333334,0.0,3.0
standard,batching,100295,9,9,7,0,38,8,71.10000000000001,0,0.7777777777777778,1.0,0.8888888888888888,4.222222222222222
standard,batching,100296,13,13,12,0,36,1,116.70000000000007,0,0.9230769230769231,1.0,0.07692307692307693,2.769230769230769
standard,batching,100297,11,9,6,1,35,10,51.94999999999999,1,0.5454545454545454,0.8181818181818182,1.1111111111111112,3.888888888888889
standard,batching,100298,13,12,4,1,41,25,80.15000000000002,0,0.3076923076923077,0.9230769230769231,2.0833333333333335,3.4166666666666665
standard,batching,100299,12,12,8,0,42,12,96.9,0,0.6666666666666666,1.0,1.0,3.5
standard,linear_q_11,100000,12,12,11,0,38,1,106.00000000000006,0,0.9166666666666666,1.0,0.08333333333333333,3.1666666666666665
standard,linear_q_11,100001,15,15,14,0,41,1,134.95000000000007,0,0.9333333333333333,1.0,0.06666666666666667,2.7333333333333334
standard,linear_q_11,100002,14,14,14,0,39,0,126.35000000000005,0,1.0,1.0,0.0,2.7857142857142856
standard,linear_q_11,100003,13,13,12,0,41,4,112.85000000000008,0,0.9230769230769231,1.0,0.3076923076923077,3.1538461538461537
standard,linear_q_11,100004,15,15,14,0,41,7,130.75000000000009,0,0.9333333333333333,1.0,0.4666666666666667,2.7333333333333334
standard,linear_q_11,100005,14,14,13,0,38,1,126.00000000000003,0,0.9285714285714286,1.0,0.07142857142857142,2.7142857142857144
standard,linear_q_11,100006,16,16,16,0,43,0,144.95000000000007,0,1.0,1.0,0.0,2.6875
standard,linear_q_11,100007,13,13,12,0,40,14,106.20000000000005,0,0.9230769230769231,1.0,1.0769230769230769,3.076923076923077
standard,linear_q_11,100008,15,15,11,0,43,14,125.15000000000008,0,0.7333333333333333,1.0,0.9333333333333333,2.8666666666666667
standard,linear_q_11,100009,16,16,16,0,40,0,146.00000000000014,0,1.0,1.0,0.0,2.5
standard,linear_q_11,100010,13,13,12,0,38,3,114.60000000000008,0,0.9230769230769231,1.0,0.23076923076923078,2.923076923076923
standard,linear_q_11,100011,13,13,13,0,42,0,115.30000000000004,0,1.0,1.0,0.0,3.230769230769231
standard,linear_q_11,100012,15,15,15,0,39,0,136.35000000000008,0,1.0,1.0,0.0,2.6
standard,linear_q_11,100013,18,17,17,1,45,0,146.25000000000014,0,0.9444444444444444,0.9444444444444444,0.0,2.6470588235294117
standard,linear_q_11,100014,23,14,10,9,42,17,41.4,0,0.43478260869565216,0.6086956521739131,1.2142857142857142,3.0
standard,linear_q_11,100015,17,15,13,2,44,4,115.8000000000001,0,0.7647058823529411,0.8823529411764706,0.26666666666666666,2.933333333333333
standard,linear_q_11,100016,14,14,14,0,44,0,124.60000000000011,0,1.0,1.0,0.0,3.142857142857143
standard,linear_q_11,100017,14,14,12,0,44,8,119.00000000000006,0,0.8571428571428571,1.0,0.5714285714285714,3.142857142857143
standard,linear_q_11,100018,14,13,12,1,46,12,97.5,0,0.8571428571428571,0.9285714285714286,0.9230769230769231,3.5384615384615383
standard,linear_q_11,100019,13,13,12,0,39,3,114.25000000000004,0,0.9230769230769231,1.0,0.23076923076923078,3.0
standard,linear_q_11,100020,15,15,14,0,42,1,134.6000000000001,0,0.9333333333333333,1.0,0.06666666666666667,2.8
standard,linear_q_11,100021,10,10,10,0,34,0,88.10000000000002,0,1.0,1.0,0.0,3.4
standard,linear_q_11,100022,14,14,13,0,41,2,124.25000000000006,0,0.9285714285714286,1.0,0.14285714285714285,2.9285714285714284
standard,linear_q_11,100023,15,15,14,0,45,10,127.25000000000006,0,0.9333333333333333,1.0,0.6666666666666666,3.0
standard,linear_q_11,100024,17,16,12,1,47,22,120.15000000000009,0,0.7058823529411765,0.9411764705882353,1.375,2.9375
standard,linear_q_11,100025,11,11,11,0,41,0,95.65,0,1.0,1.0,0.0,3.727272727272727
standard,linear_q_11,100026,15,13,13,2,43,0,98.95000000000005,0,0.8666666666666667,0.8666666666666667,0.0,3.3076923076923075
standard,linear_q_11,100027,12,12,11,0,39,1,105.65000000000006,0,0.9166666666666666,1.0,0.08333333333333333,3.25
standard,linear_q_11,100028,19,16,15,3,43,15,110.45000000000005,0,0.7894736842105263,0.8421052631578947,0.9375,2.6875
standard,linear_q_11,100029,16,16,16,0,40,0,146.0000000000001,0,1.0,1.0,0.0,2.5
standard,linear_q_11,100030,12,11,10,0,42,2,85.90000000000005,1,0.8333333333333334,0.9166666666666666,0.18181818181818182,3.8181818181818183
standard,linear_q_11,100031,15,13,11,1,46,7,83.90000000000005,1,0.7333333333333333,0.8666666666666667,0.5384615384615384,3.5384615384615383
standard,linear_q_11,100032,15,15,15,0,40,0,136.00000000000006,0,1.0,1.0,0.0,2.6666666666666665
standard,linear_q_11,100033,13,13,12,0,42,8,109.70000000000003,0,0.9230769230769231,1.0,0.6153846153846154,3.230769230769231
